HSC_signature,Fancl
HSC_signature,Gstm5
HSC_signature,Stat3
HSC_signature,Stat5a
HSC_signature,Ptrf
HSC_signature,Akt2
HSC_signature,Dnaja3
HSC_signature,Hmox2
HSC_signature,Cdip1
HSC_signature,Zak
HSC_signature,Cwc15
HSC_signature,Dnmt1
HSC_signature,Ppan
HSC_signature,Psap
HSC_signature,Phb2
HSC_signature,Ptpn6
HSC_signature,Emg1
HSC_signature,Lpcat3
HSC_signature,Atp6v1f
HSC_signature,Clcn3
HSC_signature,Cul3
HSC_signature,Ddx56
HSC_signature,Tmed4
HSC_signature,Bid
HSC_signature,Tax1bp1
HSC_signature,Arhgef18
HSC_signature,Pkn2
HSC_signature,Etfb
HSC_signature,Nkg7
HSC_signature,Stxbp2
HSC_signature,Slbp
HSC_signature,Cnn2
HSC_signature,Polr2e
HSC_signature,Rab11a
HSC_signature,Eif2b2
HSC_signature,Ulk2
HSC_signature,Chmp2b
HSC_signature,Ap1s1
HSC_signature,Srpk1
HSC_signature,Lbr
HSC_signature,Rrnad1
HSC_signature,Hdgf
HSC_signature,Matk
HSC_signature,Sgta
HSC_signature,Hnrnpa2b1
HSC_signature,Prkacb
HSC_signature,Cstb
HSC_signature,Jkamp
HSC_signature,Cd44
HSC_signature,Wdr1
HSC_signature,Ndrg1
HSC_signature,Prdx2
HSC_signature,Polr2a
HSC_signature,Senp3
HSC_signature,Ufd1l
HSC_signature,Ubqln1
HSC_signature,Txn2
HSC_signature,Crbn
HSC_signature,Fbxo11
HSC_signature,Wbscr22
HSC_signature,Mcm5
HSC_signature,Mprip
HSC_signature,Cic
HSC_signature,Pafah1b3
HSC_signature,Prkaca
HSC_signature,Ddx39
HSC_signature,Dnajb1
HSC_signature,Usp40
HSC_signature,Celf1
HSC_signature,Ndufs3
HSC_signature,Por
HSC_signature,Igf1r
HSC_signature,Trim28
HSC_signature,Mef2c
HSC_signature,Ctr9
HSC_signature,Eif4g2
HSC_signature,Pcyt1a
HSC_signature,Psmd4
HSC_signature,Snx6
HSC_signature,Kit
HSC_signature,Cs
HSC_signature,Bcas2
HSC_signature,Ctcf
HSC_signature,Ranbp1
HSC_signature,Psmb4
HSC_signature,Bloc1s6
HSC_signature,Gpr108
HSC_signature,Rsl1d1
HSC_signature,Apc
HSC_signature,Reep5
HSC_signature,Ergic3
HSC_signature,Ncoa2
HSC_signature,Nr2c2
HSC_signature,Trap1
HSC_signature,Naa60
HSC_signature,Tpr
HSC_signature,BC003331
HSC_signature,Napa
HSC_signature,Sra1
HSC_signature,Atp5g1
HSC_signature,Tbcb
HSC_signature,Inpp5k
HSC_signature,Clint1
HSC_signature,Cdkal1
HSC_signature,Mob1b
HSC_signature,Atp6v1b2
HSC_signature,Ttc5
HSC_signature,Osgep
HSC_signature,Aamp
HSC_signature,Tmbim1
HSC_signature,Arpc2
HSC_signature,Tmem147
HSC_signature,Rps9
HSC_signature,Crip1
HSC_signature,Cbfa2t3
HSC_signature,Pgrmc1
HSC_signature,Mpl
HSC_signature,Elovl1
HSC_signature,Pfdn2
HSC_signature,Rnf114
HSC_signature,C330007P06Rik
HSC_signature,Pdk1
HSC_signature,Ptbp1
HSC_signature,Cyba
HSC_signature,Runx1t1
